game_date,game_pk,pitcher_id,player,team,opponent,Lineup_Source,Lineup_Captured_At_UTC,Game_Time_UTC,Lineage,Authentic_Pregame_Pair,OOS_Eligible,Preconfirm_Projection,Confirmed_Projection,Projection_Delta,Actual_Strikeouts,Materiality_Action,Materiality_Projection,Materiality_Changed,Preconfirm_Absolute_Error,Confirmed_Absolute_Error,Materiality_Absolute_Error,Preconfirm_Error,Confirmed_Error,Materiality_Error,Materiality_Win_vs_Confirmed,Confirmed_Win_vs_Materiality,Materiality_Confirmed_Tie,Evidence_Lane,Counts_For_Promotion,Frozen_Materiality_K,Derivation_Cutoff_Date,Report_Only,Production_Authority,Validation_Version
2026-08-15,823184,657277,Logan Webb,SFG,COL,CONFIRMED_LINEUP,2026-08-15 17:24:16.144796+00:00,2026-08-15 20:05:00+00:00,PRE_GAME_CAPTURE,True,True,5.425968066287931,5.51839318904492,0.092425122756989,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.425968066287931,True,1.5740319337120692,1.4816068109550802,1.5740319337120692,-1.5740319337120692,-1.4816068109550802,-1.5740319337120692,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823588,695418,Brad Lord,WSH,NYM,CONFIRMED_LINEUP,2026-08-15 18:10:19.424897+00:00,2026-08-15 20:10:00+00:00,PRE_GAME_CAPTURE,True,True,3.874838168127233,3.8440168524749634,-0.0308213156522696,1.0,REVERT_IMMATERIAL_TO_PRECONFIRM,3.874838168127233,True,2.874838168127233,2.8440168524749634,2.874838168127233,2.874838168127233,2.8440168524749634,2.874838168127233,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823588,640455,Sean Manaea,NYM,WSH,CONFIRMED_LINEUP,2026-08-15 17:24:16.921311+00:00,2026-08-15 20:10:00+00:00,PRE_GAME_CAPTURE,True,True,5.303898043359171,5.368189786752298,0.0642917433931273,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.303898043359171,True,1.6961019566408293,1.631810213247702,1.6961019566408293,-1.6961019566408293,-1.631810213247702,-1.6961019566408293,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,822941,680694,Kyle Bradish,BAL,TBR,CONFIRMED_LINEUP,2026-08-15 18:10:19.882491+00:00,2026-08-15 22:10:00+00:00,PRE_GAME_CAPTURE,True,True,4.417216517610424,4.529826520715504,0.1126100031050807,3.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.417216517610424,True,1.4172165176104237,1.5298265207155044,1.4172165176104237,1.4172165176104237,1.5298265207155044,1.4172165176104237,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,822941,693855,Ian Seymour,TBR,BAL,CONFIRMED_LINEUP,2026-08-15 19:11:20.146344+00:00,2026-08-15 22:10:00+00:00,PRE_GAME_CAPTURE,True,True,5.547156804676546,5.399951571868048,-0.1472052328084983,9.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.547156804676546,True,3.452843195323454,3.6000484281319522,3.452843195323454,-3.452843195323454,-3.6000484281319522,-3.452843195323454,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824480,687473,Ryan Gusto,MIA,CIN,CONFIRMED_LINEUP,2026-08-15 18:10:20.632308+00:00,2026-08-15 22:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.560655170740607,4.531679633410276,-0.0289755373303313,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.560655170740607,True,1.4393448292593929,1.4683203665897242,1.4393448292593929,-1.4393448292593929,-1.4683203665897242,-1.4393448292593929,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824480,663903,Brady Singer,CIN,MIA,CONFIRMED_LINEUP,2026-08-15 20:58:53.994006+00:00,2026-08-15 22:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.886084691128236,5.221973800020474,0.3358891088922382,4.0,APPLY_CONFIRMED_MATERIAL,5.221973800020474,False,0.8860846911282358,1.221973800020474,1.221973800020474,0.8860846911282358,1.221973800020474,1.221973800020474,False,False,True,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824400,676282,Joey Cantillo,CLE,SDP,CONFIRMED_LINEUP,2026-08-15 20:58:54.539682+00:00,2026-08-15 23:10:00+00:00,PRE_GAME_CAPTURE,True,True,4.384648886689494,4.399320485164076,0.0146715984745826,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.384648886689494,True,2.6153511133105063,2.6006795148359236,2.6153511133105063,-2.6153511133105063,-2.6006795148359236,-2.6153511133105063,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824157,676106,Emerson Hancock,SEA,HOU,CONFIRMED_LINEUP,2026-08-15 19:11:21.441387+00:00,2026-08-15 23:10:00+00:00,PRE_GAME_CAPTURE,True,True,4.936524330189809,5.06781795311276,0.1312936229229508,8.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.936524330189809,True,3.063475669810191,2.93218204688724,3.063475669810191,-3.063475669810191,-2.93218204688724,-3.063475669810191,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824157,669713,Hayden Wesneski,HOU,SEA,CONFIRMED_LINEUP,2026-08-15 19:39:06.736064+00:00,2026-08-15 23:10:00+00:00,PRE_GAME_CAPTURE,True,True,4.645026523522146,4.639624601441137,-0.0054019220810088,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.645026523522146,True,1.3549734764778538,1.3603753985588627,1.3549734764778538,-1.3549734764778538,-1.3603753985588627,-1.3549734764778538,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823671,666200,Jesús Luzardo,PHI,MIN,CONFIRMED_LINEUP,2026-08-15 18:10:21.930015+00:00,2026-08-15 23:10:00+00:00,PRE_GAME_CAPTURE,True,True,6.115106115333436,6.146693838277013,0.031587722943577,9.0,REVERT_IMMATERIAL_TO_PRECONFIRM,6.115106115333436,True,2.884893884666564,2.853306161722987,2.884893884666564,-2.884893884666564,-2.853306161722987,-2.884893884666564,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823671,687570,Connor Prielipp,MIN,PHI,CONFIRMED_LINEUP,2026-08-15 20:58:55.032524+00:00,2026-08-15 23:10:00+00:00,PRE_GAME_CAPTURE,True,True,5.139768057521837,5.01449363583585,-0.1252744216859875,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.139768057521837,True,0.8602319424781628,0.9855063641641504,0.8602319424781628,-0.8602319424781628,-0.9855063641641504,-0.8602319424781628,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823347,543243,Sonny Gray,BOS,PIT,CONFIRMED_LINEUP,2026-08-15 19:49:10.891900+00:00,2026-08-15 23:15:00+00:00,PRE_GAME_CAPTURE,True,True,5.307180514871231,5.404713263895313,0.097532749024082,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.307180514871231,True,1.6928194851287692,1.5952867361046872,1.6928194851287692,-1.6928194851287692,-1.5952867361046872,-1.6928194851287692,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823347,683003,Jared Jones,PIT,BOS,CONFIRMED_LINEUP,2026-08-15 20:58:55.576900+00:00,2026-08-15 23:15:00+00:00,PRE_GAME_CAPTURE,True,True,4.434577404406031,4.369522756824493,-0.0650546475815385,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.434577404406031,True,2.5654225955939687,2.6304772431755072,2.5654225955939687,-2.5654225955939687,-2.6304772431755072,-2.5654225955939687,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824884,593958,Eduardo Rodriguez,ARI,ATL,CONFIRMED_LINEUP,2026-08-15 20:58:56.080564+00:00,2026-08-15 23:15:00+00:00,PRE_GAME_CAPTURE,True,True,4.893167925369018,5.003575211179797,0.1104072858107789,5.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.893167925369018,True,0.1068320746309821,0.0035752111797968666,0.1068320746309821,-0.1068320746309821,0.0035752111797968666,-0.1068320746309821,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824884,656550,Grant Holmes,ATL,ARI,CONFIRMED_LINEUP,2026-08-15 19:11:23.807433+00:00,2026-08-15 23:15:00+00:00,PRE_GAME_CAPTURE,True,True,4.075455303937192,4.209018734059028,0.1335634301218364,3.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.075455303937192,True,1.0754553039371917,1.2090187340590282,1.0754553039371917,1.0754553039371917,1.2090187340590282,1.0754553039371917,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823914,694819,Jacob Misiorowski,MIL,LAD,CONFIRMED_LINEUP,2026-08-15 19:11:24.363341+00:00,2026-08-15 23:15:00+00:00,PRE_GAME_CAPTURE,True,True,6.19510966107114,6.337775222291999,0.1426655612208591,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,6.19510966107114,True,0.19510966107113958,0.33777522229199874,0.19510966107113958,0.19510966107113958,0.33777522229199874,0.19510966107113958,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823914,680736,Justin Wrobleski,LAD,MIL,CONFIRMED_LINEUP,2026-08-15 20:58:56.666049+00:00,2026-08-15 23:15:00+00:00,PRE_GAME_CAPTURE,True,True,5.175624373748716,5.040592301170672,-0.1350320725780447,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.175624373748716,True,0.8243756262512836,0.9594076988293283,0.8243756262512836,-0.8243756262512836,-0.9594076988293283,-0.8243756262512836,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823990,677976,Randy Dobnak,KCR,LAA,CONFIRMED_LINEUP,2026-08-15 22:56:00.485067+00:00,2026-08-16 01:38:00+00:00,PRE_GAME_CAPTURE,True,True,4.713473951847496,4.623363071899023,-0.0901108799484733,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.713473951847496,True,1.2865260481525036,1.376636928100977,1.2865260481525036,-1.2865260481525036,-1.376636928100977,-1.2865260481525036,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,823990,672282,Reid Detmers,LAA,KCR,CONFIRMED_LINEUP,2026-08-15 22:56:00.883993+00:00,2026-08-16 01:38:00+00:00,PRE_GAME_CAPTURE,True,True,5.326618677728842,5.304542788020525,-0.0220758897083168,11.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.326618677728842,True,5.673381322271158,5.695457211979475,5.673381322271158,-5.673381322271158,-5.695457211979475,-5.673381322271158,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824966,669022,MacKenzie Gore,TEX,ATH,CONFIRMED_LINEUP,2026-08-15 22:56:01.307913+00:00,2026-08-16 01:40:00+00:00,PRE_GAME_CAPTURE,True,True,5.68711610370498,5.728918305023873,0.0418022013188927,5.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.68711610370498,True,0.6871161037049802,0.728918305023873,0.6871161037049802,0.6871161037049802,0.728918305023873,0.6871161037049802,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-15,824966,669372,J.T. Ginn,ATH,TEX,CONFIRMED_LINEUP,2026-08-15 22:56:01.770246+00:00,2026-08-16 01:40:00+00:00,PRE_GAME_CAPTURE,True,True,5.333122787997791,5.2555044065094165,-0.0776183814883744,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.333122787997791,True,1.666877212002209,1.7444955934905835,1.666877212002209,-1.666877212002209,-1.7444955934905835,-1.666877212002209,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,822940,669432,Trevor Rogers,BAL,TBR,CONFIRMED_LINEUP,2026-08-16 13:59:13.183332+00:00,2026-08-16 16:15:00+00:00,PRE_GAME_CAPTURE,True,True,4.448348883097701,4.653793981338421,0.2054450982407196,6.0,APPLY_CONFIRMED_MATERIAL,4.653793981338421,False,1.551651116902299,1.3462060186615794,1.3462060186615794,-1.551651116902299,-1.3462060186615794,-1.3462060186615794,False,False,True,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,822940,642547,Freddy Peralta,TBR,BAL,CONFIRMED_LINEUP,2026-08-16 14:46:39.688221+00:00,2026-08-16 16:15:00+00:00,PRE_GAME_CAPTURE,True,True,5.280639935851484,5.157942880566768,-0.1226970552847159,2.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.280639935851484,True,3.280639935851484,3.157942880566768,3.280639935851484,3.280639935851484,3.157942880566768,3.280639935851484,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823344,663776,Patrick Sandoval,BOS,PIT,CONFIRMED_LINEUP,2026-08-16 15:58:39.596289+00:00,2026-08-16 17:35:00+00:00,PRE_GAME_CAPTURE,True,True,5.31105971565915,5.361548644646005,0.050488928986855,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.31105971565915,True,0.6889402843408501,0.638451355353995,0.6889402843408501,-0.6889402843408501,-0.638451355353995,-0.6889402843408501,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823344,669199,Lake Bachar,PIT,BOS,CONFIRMED_LINEUP,2026-08-16 14:05:35.339234+00:00,2026-08-16 17:35:00+00:00,PRE_GAME_CAPTURE,True,True,3.05029368917055,3.0540215443291974,0.0037278551586474,4.0,REVERT_IMMATERIAL_TO_PRECONFIRM,3.05029368917055,True,0.9497063108294501,0.9459784556708026,0.9497063108294501,-0.9497063108294501,-0.9459784556708026,-0.9497063108294501,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824880,647336,Michael Soroka,ARI,ATL,CONFIRMED_LINEUP,2026-08-16 14:37:26.695324+00:00,2026-08-16 17:35:00+00:00,PRE_GAME_CAPTURE,True,True,4.621974834561344,4.638304993677666,0.0163301591163218,5.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.621974834561344,True,0.3780251654386557,0.36169500632233387,0.3780251654386557,-0.3780251654386557,-0.36169500632233387,-0.3780251654386557,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824880,693821,Bryce Elder,ATL,ARI,CONFIRMED_LINEUP,2026-08-16 15:46:52.662235+00:00,2026-08-16 17:35:00+00:00,PRE_GAME_CAPTURE,True,True,4.766708538378873,5.006204567084418,0.2394960287055445,5.0,APPLY_CONFIRMED_MATERIAL,5.006204567084418,False,0.23329146162112657,0.006204567084417967,0.006204567084417967,-0.23329146162112657,0.006204567084417967,0.006204567084417967,False,False,True,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,822774,677960,Ryan Weathers,NYY,TOR,CONFIRMED_LINEUP,2026-08-16 14:37:27.128892+00:00,2026-08-16 17:37:00+00:00,PRE_GAME_CAPTURE,True,True,5.111349192218855,5.199156922758577,0.0878077305397226,4.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.111349192218855,True,1.1113491922188548,1.1991569227585774,1.1113491922188548,1.1113491922188548,1.1991569227585774,1.1113491922188548,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,822774,656302,Dylan Cease,TOR,NYY,CONFIRMED_LINEUP,2026-08-16 15:46:53.186281+00:00,2026-08-16 17:37:00+00:00,PRE_GAME_CAPTURE,True,True,6.878658431433899,6.797942636173971,-0.0807157952599277,10.0,REVERT_IMMATERIAL_TO_PRECONFIRM,6.878658431433899,True,3.121341568566101,3.202057363826029,3.121341568566101,-3.121341568566101,-3.202057363826029,-3.121341568566101,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823590,663623,Jake Irvin,WSH,NYM,CONFIRMED_LINEUP,2026-08-16 15:46:53.748673+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.479761360891319,4.414384550836889,-0.0653768100544303,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.479761360891319,True,1.5202386391086806,1.585615449163111,1.5202386391086806,-1.5202386391086806,-1.585615449163111,-1.5202386391086806,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823590,681035,Christian Scott,NYM,WSH,CONFIRMED_LINEUP,2026-08-16 15:46:54.321136+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.868754324633967,4.8926211615611,0.0238668369271328,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.868754324633967,True,2.131245675366033,2.1073788384389003,2.131245675366033,-2.131245675366033,-2.1073788384389003,-2.131245675366033,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824397,663554,Casey Mize,SDP,CLE,CONFIRMED_LINEUP,2026-08-16 14:37:27.780510+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.573679430073421,4.626856302479892,0.0531768724064711,3.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.573679430073421,True,1.5736794300734207,1.6268563024798919,1.5736794300734207,1.5736794300734207,1.6268563024798919,1.5736794300734207,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824397,676440,Tanner Bibee,CLE,SDP,CONFIRMED_LINEUP,2026-08-16 14:46:41.246066+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.918449180008032,4.900820874019503,-0.0176283059885289,3.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.918449180008032,True,1.9184491800080323,1.9008208740195034,1.9184491800080323,1.9184491800080323,1.9008208740195034,1.9184491800080323,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824236,680732,Sean Burke,CHW,DET,CONFIRMED_LINEUP,2026-08-16 14:37:28.226910+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,5.256531060910636,5.372787716023881,0.1162566551132444,2.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.256531060910636,True,3.2565310609106364,3.372787716023881,3.2565310609106364,3.2565310609106364,3.372787716023881,3.2565310609106364,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824236,623454,Drew Anderson,DET,CHW,CONFIRMED_LINEUP,2026-08-16 14:37:28.532481+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,3.704974428468119,3.6685559209445335,-0.0364185075235856,5.0,REVERT_IMMATERIAL_TO_PRECONFIRM,3.704974428468119,True,1.2950255715318808,1.3314440790554665,1.2950255715318808,-1.2950255715318808,-1.3314440790554665,-1.2950255715318808,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824477,691587,Eury Pérez,MIA,CIN,CONFIRMED_LINEUP,2026-08-16 14:37:28.826518+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,5.82141317182796,5.708494599050562,-0.1129185727773975,5.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.82141317182796,True,0.8214131718279596,0.708494599050562,0.8214131718279596,0.8214131718279596,0.708494599050562,0.8214131718279596,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824477,666157,Nick Lodolo,CIN,MIA,CONFIRMED_LINEUP,2026-08-16 15:46:54.870349+00:00,2026-08-16 17:40:00+00:00,PRE_GAME_CAPTURE,True,True,4.5557734292574175,4.500722335947863,-0.0550510933095544,2.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.5557734292574175,True,2.5557734292574175,2.500722335947863,2.5557734292574175,2.5557734292574175,2.500722335947863,2.5557734292574175,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823670,691725,Andrew Painter,PHI,MIN,CONFIRMED_LINEUP,2026-08-16 14:50:37.529995+00:00,2026-08-16 18:10:00+00:00,PRE_GAME_CAPTURE,True,True,4.072744112368925,4.161655880868947,0.0889117685000222,2.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.072744112368925,True,2.072744112368925,2.161655880868947,2.072744112368925,2.072744112368925,2.161655880868947,2.072744112368925,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823670,665152,Dean Kremer,MIN,PHI,CONFIRMED_LINEUP,2026-08-16 15:46:55.462814+00:00,2026-08-16 18:10:00+00:00,PRE_GAME_CAPTURE,True,True,4.434847365704585,4.432639319822826,-0.0022080458817592,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.434847365704585,True,1.5651526342954147,1.567360680177174,1.5651526342954147,-1.5651526342954147,-1.567360680177174,-1.5651526342954147,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824642,690928,Hunter Dobbins,STL,CHC,CONFIRMED_LINEUP,2026-08-16 17:58:02.911274+00:00,2026-08-16 19:15:00+00:00,PRE_GAME_CAPTURE,True,True,4.4308387723110325,4.539976940292121,0.1091381679810883,7.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.4308387723110325,True,2.5691612276889675,2.460023059707879,2.5691612276889675,-2.5691612276889675,-2.460023059707879,-2.5691612276889675,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824642,665795,Edward Cabrera,CHC,STL,CONFIRMED_LINEUP,2026-08-16 16:58:53.697603+00:00,2026-08-16 19:15:00+00:00,PRE_GAME_CAPTURE,True,True,4.48331971125352,4.565164903313475,0.081845192059955,2.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.48331971125352,True,2.48331971125352,2.565164903313475,2.48331971125352,2.48331971125352,2.565164903313475,2.48331971125352,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823182,687312,Gabriel Hughes,COL,SFG,CONFIRMED_LINEUP,2026-08-16 16:30:42.322404+00:00,2026-08-16 20:05:00+00:00,PRE_GAME_CAPTURE,True,True,4.790068677181461,4.825934159552915,0.0358654823714541,2.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.790068677181461,True,2.790068677181461,2.825934159552915,2.790068677181461,2.790068677181461,2.825934159552915,2.790068677181461,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823182,694918,Blade Tidwell,SFG,COL,CONFIRMED_LINEUP,2026-08-16 16:58:54.170615+00:00,2026-08-16 20:05:00+00:00,PRE_GAME_CAPTURE,True,True,4.5974331953091205,4.555084306412306,-0.0423488888968144,1.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.5974331953091205,True,3.5974331953091205,3.555084306412306,3.5974331953091205,3.5974331953091205,3.555084306412306,3.5974331953091205,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824965,674003,Cody Bradford,TEX,ATH,CONFIRMED_LINEUP,2026-08-16 17:01:22.365816+00:00,2026-08-16 20:05:00+00:00,PRE_GAME_CAPTURE,True,True,4.845748832344375,4.845734792117946,-1.404022642947922e-05,4.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.845748832344375,True,0.8457488323443751,0.8457347921179457,0.8457488323443751,0.8457488323443751,0.8457347921179457,0.8457488323443751,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,824965,682052,Jacob Lopez,ATH,TEX,CONFIRMED_LINEUP,2026-08-16 17:58:03.337680+00:00,2026-08-16 20:05:00+00:00,PRE_GAME_CAPTURE,True,True,4.830039829092231,4.715502572247446,-0.1145372568447848,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.830039829092231,True,1.1699601709077694,1.2844974277525543,1.1699601709077694,-1.1699601709077694,-1.2844974277525543,-1.1699601709077694,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823991,702070,Noah Cameron,KCR,LAA,CONFIRMED_LINEUP,2026-08-16 17:58:03.802317+00:00,2026-08-16 20:07:00+00:00,PRE_GAME_CAPTURE,True,True,5.646897540841573,5.700107394222463,0.0532098533808893,8.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.646897540841573,True,2.3531024591584266,2.2998926057775373,2.3531024591584266,-2.3531024591584266,-2.2998926057775373,-2.3531024591584266,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823991,696270,Ryan Johnson,LAA,KCR,CONFIRMED_LINEUP,2026-08-16 16:58:55.358172+00:00,2026-08-16 20:07:00+00:00,PRE_GAME_CAPTURE,True,True,4.105051707737026,4.119426045711611,0.0143743379745853,4.0,REVERT_IMMATERIAL_TO_PRECONFIRM,4.105051707737026,True,0.10505170773702588,0.1194260457116112,0.10505170773702588,0.10505170773702588,0.1194260457116112,0.10505170773702588,True,False,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823912,701656,Logan Henderson,MIL,LAD,CONFIRMED_LINEUP,2026-08-16 17:01:23.599138+00:00,2026-08-16 20:10:00+00:00,PRE_GAME_CAPTURE,True,True,5.088601501884529,5.166586769096899,0.0779852672123695,6.0,REVERT_IMMATERIAL_TO_PRECONFIRM,5.088601501884529,True,0.9113984981154708,0.8334132309031013,0.9113984981154708,-0.9113984981154708,-0.8334132309031013,-0.9113984981154708,False,True,False,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
2026-08-16,823912,669373,Tarik Skubal,LAD,MIL,CONFIRMED_LINEUP,2026-08-16 17:58:04.291062+00:00,2026-08-16 20:10:00+00:00,PRE_GAME_CAPTURE,True,True,6.024956236015088,5.825653446777954,-0.1993027892371337,7.0,APPLY_CONFIRMED_MATERIAL,5.825653446777954,False,0.9750437639849121,1.1743465532220458,1.1743465532220458,-0.9750437639849121,-1.1743465532220458,-1.1743465532220458,False,False,True,DERIVATION_BACKTEST,False,0.15,2026-08-17,True,NONE,lineup-materiality-shadow-v1
