game_date,game_pk,pitcher_id,player,team,opponent,Lineup_Source,Lineup_Confirmed,Lineup_Batters,Lineup_Hash,Lineup_Captured_At_UTC,Game_Time_UTC,Resolved_At_UTC,Lineage,Outcome_Lineage,Authentic_Pregame_Pair,Prior_Paired_Starts,OOS_Eligible,Preconfirm_Projection,Confirmed_Projection,Projection_Delta,Opponent_K_Delta,Projection_Delta_Direction,Projection_Delta_Band,Data_Quality,Quality_Band,Starter_History_Games,Starter_History_Band,Actual_Strikeouts,Preconfirm_Absolute_Error,Confirmed_Absolute_Error,Preconfirm_Error,Confirmed_Error,Confirmed_Win,Confirmed_Loss,Report_Only,Production_Authority,Validation_Version
2026-08-11,823264,690986,Kyle Harrison,MIL,SDP,nan,False,,nan,,2026-08-12 01:40:00+00:00,2026-08-12 04:28:06.165091+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.592195169343423,,,UNKNOWN,UNKNOWN,62,60–69,,UNKNOWN,3.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-11,823264,621111,Walker Buehler,SDP,MIL,nan,False,,nan,,2026-08-12 01:40:00+00:00,2026-08-12 04:28:06.209194+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.125958713170688,,,UNKNOWN,UNKNOWN,70,70–79,,UNKNOWN,5.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-11,823186,686613,Hunter Brown,HOU,SFG,nan,False,,nan,,2026-08-12 01:45:00+00:00,2026-08-12 04:28:06.228469+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.365611595311036,,,UNKNOWN,UNKNOWN,52,<60,,UNKNOWN,4.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-11,823917,608379,Michael Wacha,KCR,LAD,nan,False,,nan,,2026-08-12 02:10:00+00:00,2026-08-12 05:02:43.221741+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.073048752207296,,,UNKNOWN,UNKNOWN,70,70–79,,UNKNOWN,5.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-11,823917,605483,Blake Snell,LAD,KCR,nan,False,,nan,,2026-08-12 02:10:00+00:00,2026-08-12 05:02:43.239902+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,4.600080526441474,,,UNKNOWN,UNKNOWN,36,<60,,UNKNOWN,10.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-11,824970,686930,Mason Barnett,ATH,TBR,nan,False,,nan,,2026-08-12 01:40:00+00:00,2026-08-12 04:28:06.300116+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,3.459270239141943,,,UNKNOWN,UNKNOWN,59,<60,,UNKNOWN,0.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823672,669358,Shane Baz,BAL,MIN,CONFIRMED_LINEUP,True,9.0,072d44ec1c6d0992,2026-08-12 14:19:22.030542+00:00,2026-08-12 17:40:00+00:00,2026-08-12 22:25:06.079540+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,5.355296423627559,5.076665598251974,-0.2786308253755845,-2.489356033251248,DOWN,0.15–0.29 K,78,70–79,23.0,10+,2.0,3.355296423627559,3.0766655982519744,3.355296423627559,3.0766655982519744,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823672,805673,Zebby Matthews,MIN,BAL,CONFIRMED_LINEUP,True,9.0,94726a78b53bfe82,2026-08-12 15:39:58.752636+00:00,2026-08-12 17:40:00+00:00,2026-08-12 22:25:06.114913+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,5.096337301901921,5.292388596361408,0.19605129445948677,1.6871808553284566,UP,0.15–0.29 K,66,60–69,15.0,10+,4.0,1.0963373019019214,1.2923885963614081,1.0963373019019214,1.2923885963614081,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823017,554430,Zack Wheeler,PHI,STL,CONFIRMED_LINEUP,True,9.0,b4f5a44f592c80e6,2026-08-12 15:15:05.577378+00:00,2026-08-12 18:15:00+00:00,2026-08-12 22:25:06.150159+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,5.344758987578075,5.113708402473249,-0.23105058510482568,-1.862308548506849,DOWN,0.15–0.29 K,72,70–79,19.0,10+,5.0,0.344758987578075,0.11370840247324931,0.344758987578075,0.11370840247324931,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823017,681517,Kyle Leahy,STL,PHI,CONFIRMED_LINEUP,True,9.0,ccd7df5b9f7043cb,2026-08-12 15:39:59.112254+00:00,2026-08-12 18:15:00+00:00,2026-08-12 22:25:06.181872+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,4.698731627701092,4.434771817643135,-0.26395981005795743,-2.470974812859972,DOWN,0.15–0.29 K,77,70–79,22.0,10+,6.0,1.3012683722989076,1.565228182356865,-1.3012683722989076,-1.565228182356865,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824967,656876,Drew Rasmussen,TBR,ATH,CONFIRMED_LINEUP,True,9.0,135a916c10ef8a8c,2026-08-12 16:41:10.533565+00:00,2026-08-12 19:05:00+00:00,2026-08-12 22:25:06.216951+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,5.44756264040735,5.378819291726495,-0.06874334868085441,-0.4796516557848846,DOWN,0.05–0.14 K,77,70–79,22.0,10+,3.0,2.44756264040735,2.3788192917264954,2.44756264040735,2.3788192917264954,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,825047,663372,Ryan Feltner,COL,ARI,CONFIRMED_LINEUP,True,9.0,37a0bc5d745d885f,2026-08-12 17:09:50.412426+00:00,2026-08-12 19:40:00+00:00,2026-08-13 01:12:42.948912+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,4.424436702616557,4.26334716437203,-0.16108953824452676,-1.62727423399458,DOWN,0.15–0.29 K,70,70–79,17.0,10+,2.0,2.424436702616557,2.26334716437203,2.424436702616557,2.26334716437203,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,825047,518876,Merrill Kelly,ARI,COL,CONFIRMED_LINEUP,True,9.0,b946b57edc6f9e64,2026-08-12 16:56:09.089653+00:00,2026-08-12 19:40:00+00:00,2026-08-13 01:12:42.984171+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,4.564261022201878,4.583344702255669,0.01908368005379124,0.2065732835140075,UP,<0.05 K,76,70–79,21.0,10+,2.0,2.564261022201878,2.583344702255669,2.564261022201878,2.583344702255669,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823263,669160,Dustin May,MIL,SDP,CONFIRMED_LINEUP,True,9.0,db3006cba396d4d8,2026-08-12 16:56:09.353828+00:00,2026-08-12 20:10:00+00:00,2026-08-13 01:12:43.021515+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,5.013506551853981,4.859837383413874,-0.15366916844010703,-1.3134473233764048,DOWN,0.15–0.29 K,77,70–79,22.0,10+,6.0,0.9864934481460192,1.1401626165861263,-0.9864934481460192,-1.1401626165861263,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823263,592662,Robbie Ray,SDP,MIL,CONFIRMED_LINEUP,True,9.0,3459bbead834270f,2026-08-12 17:36:46.541937+00:00,2026-08-12 20:10:00+00:00,2026-08-13 01:12:43.058337+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,5.132297110039385,5.052324860965883,-0.07997224907350198,-0.643381428126176,DOWN,0.05–0.14 K,77,70–79,22.0,10+,4.0,1.132297110039385,1.052324860965883,1.132297110039385,1.052324860965883,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824241,656492,Foster Griffin,CLE,DET,CONFIRMED_LINEUP,True,9.0,f060e424e0e8f68d,2026-08-12 22:25:11.559760+00:00,2026-08-12 22:40:00+00:00,2026-08-13 02:58:27.221998+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,5.382438562628781,5.372364059781617,-0.010074502847164268,-0.0079291599193922,DOWN,<0.05 K,78,70–79,23.0,10+,3.0,2.3824385626287814,2.372364059781617,2.3824385626287814,2.372364059781617,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824241,664285,Framber Valdez,DET,CLE,CONFIRMED_LINEUP,True,9.0,dd6dce8c74b5d982,2026-08-12 22:25:11.895833+00:00,2026-08-12 22:40:00+00:00,2026-08-13 02:58:27.273641+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,5.085399782912534,4.726033431720969,-0.35936635119156435,-3.05692859790193,DOWN,0.30+ K,78,70–79,23.0,10+,3.0,2.0853997829125337,1.7260334317209693,2.0853997829125337,1.7260334317209693,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823833,669387,Carmen Mlodzinski,PIT,MIA,CONFIRMED_LINEUP,True,9.0,934b88c0e6f35cc1,2026-08-12 22:25:12.322238+00:00,2026-08-12 22:40:00+00:00,2026-08-13 02:58:27.322469+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.004748049089758,4.0459259725286,0.04117792343884208,0.5667644399939391,UP,<0.05 K,77,70–79,22.0,10+,1.0,3.0047480490897582,3.0459259725286003,3.0047480490897582,3.0459259725286003,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823833,676083,Janson Junk,MIA,PIT,CONFIRMED_LINEUP,True,9.0,c581a73ba1a7ddd3,2026-08-12 22:25:12.616837+00:00,2026-08-12 22:40:00+00:00,2026-08-13 02:58:27.367694+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.224993216045841,4.180725412905703,-0.04426780314013801,-0.4693157877151357,DOWN,<0.05 K,68,60–69,16.0,10+,2.0,2.224993216045841,2.180725412905703,2.224993216045841,2.180725412905703,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,822698,656849,David Peterson,CHC,WSH,CONFIRMED_LINEUP,True,9.0,ccaa9c8e8f12e9f3,2026-08-12 22:25:12.976398+00:00,2026-08-12 22:45:00+00:00,2026-08-13 02:58:27.418943+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.773539496611698,4.793542729116886,0.02000323250518843,0.1941276218472829,UP,<0.05 K,66,60–69,15.0,10+,6.0,1.226460503388302,1.2064572708831136,-1.226460503388302,-1.2064572708831136,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823511,682243,Bryce Miller,SEA,NYY,CONFIRMED_LINEUP,True,9.0,0a75ac657943c4b9,2026-08-12 22:25:13.287640+00:00,2026-08-12 23:05:00+00:00,2026-08-13 02:58:27.467502+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,5.261181148883148,5.483300285566592,0.2221191366834443,1.894908813442708,UP,0.15–0.29 K,64,60–69,13.0,10+,5.0,0.26118114888314814,0.48330028556659244,0.26118114888314814,0.48330028556659244,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823511,701542,Will Warren,NYY,SEA,CONFIRMED_LINEUP,True,9.0,225421da858bb61c,2026-08-12 22:25:13.646926+00:00,2026-08-12 23:05:00+00:00,2026-08-13 02:58:27.506883+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.981658200023788,4.830626519208324,-0.15103168081546414,-1.2631215905774198,DOWN,0.15–0.29 K,77,70–79,22.0,10+,3.0,1.9816582000237881,1.830626519208324,1.9816582000237881,1.830626519208324,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,822779,624133,Ranger Suarez,BOS,TOR,CONFIRMED_LINEUP,True,9.0,053a871f4ecb9f00,2026-08-12 22:25:13.995469+00:00,2026-08-12 23:07:00+00:00,2026-08-13 02:58:27.547941+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.650191299550173,4.477654017973988,-0.17253728157618475,-1.622790143720053,DOWN,0.15–0.29 K,74,70–79,20.0,10+,2.0,2.6501912995501726,2.477654017973988,2.6501912995501726,2.477654017973988,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,822779,667755,José Soriano,TOR,BOS,CONFIRMED_LINEUP,True,9.0,b276419c841844b9,2026-08-12 22:25:14.284174+00:00,2026-08-12 23:07:00+00:00,2026-08-13 02:58:27.587941+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,5.161821264285468,4.925171926160614,-0.23664933812485422,-2.047237225505686,DOWN,0.15–0.29 K,78,70–79,23.0,10+,4.0,1.161821264285468,0.9251719261606137,1.161821264285468,0.9251719261606137,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824883,804267,Zac Thornton,NYM,ATL,CONFIRMED_LINEUP,True,9.0,9e91827a8f2d59fa,2026-08-12 22:25:14.690286+00:00,2026-08-12 23:15:00+00:00,2026-08-13 02:58:27.628759+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.551387866859942,4.434887433347578,-0.11650043351236405,-1.2389502439298532,DOWN,0.05–0.14 K,54,<60,7.0,6–9,2.0,2.551387866859942,2.434887433347578,2.551387866859942,2.434887433347578,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824883,641816,Tyler Mahle,ATL,NYM,CONFIRMED_LINEUP,True,9.0,72f7101f8d42dfb2,2026-08-12 22:25:15.005705+00:00,2026-08-12 23:15:00+00:00,2026-08-13 02:58:27.671823+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,5.1098292074977,5.086881035303266,-0.022948172194434235,-0.1885928132180545,DOWN,<0.05 K,72,70–79,19.0,10+,7.0,1.8901707925022997,1.913118964696734,-1.8901707925022997,-1.913118964696734,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824562,695076,Rhett Lowder,CIN,CHW,CONFIRMED_LINEUP,True,9.0,09ba2bf05d264b9c,2026-08-12 22:25:15.323324+00:00,2026-08-12 23:40:00+00:00,2026-08-13 02:58:27.713926+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.646789491229163,4.845516739681388,0.1987272484522249,1.900118067490645,UP,0.15–0.29 K,70,70–79,17.0,10+,4.0,0.6467894912291632,0.8455167396813881,0.6467894912291632,0.8455167396813881,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824562,622491,Luis Castillo,CHW,CIN,CONFIRMED_LINEUP,True,9.0,2dbb6867d3355a74,2026-08-12 22:25:15.735168+00:00,2026-08-12 23:40:00+00:00,2026-08-13 02:58:27.786051+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.875396521367083,5.077414760392842,0.202018239025759,1.950602776478615,UP,0.15–0.29 K,71,70–79,18.0,10+,10.0,5.124603478632917,4.922585239607158,-5.124603478632917,-4.922585239607158,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823916,663738,Daniel Lynch IV,KCR,LAD,CONFIRMED_LINEUP,True,9.0,d234eb4ec57192b7,2026-08-12 22:25:16.102211+00:00,2026-08-13 02:10:00+00:00,2026-08-13 04:47:18.396554+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,3.235540518751555,3.0354843043145308,-0.20005621443702415,-2.649677869899296,DOWN,0.15–0.29 K,48,<60,3.0,3–5,3.0,0.2355405187515549,0.03548430431453076,0.2355405187515549,0.03548430431453076,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823916,641778,Eric Lauer,LAD,KCR,CONFIRMED_LINEUP,True,9.0,0e599ee82c57a495,2026-08-12 22:25:16.412313+00:00,2026-08-13 02:10:00+00:00,2026-08-13 04:47:18.447730+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.278376889995534,4.161318077633911,-0.11705881236162252,-1.3160197470684452,DOWN,0.05–0.14 K,66,60–69,15.0,10+,6.0,1.721623110004466,1.8386819223660886,-1.721623110004466,-1.8386819223660886,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823994,615698,Cal Quantrill,TEX,LAA,CONFIRMED_LINEUP,True,9.0,849e22fa75c65822,2026-08-12 22:25:16.861347+00:00,2026-08-13 02:10:00+00:00,2026-08-13 05:17:52.248466+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,7,False,4.077990631386969,4.138202343473262,0.060211712086292835,0.9217116329586332,UP,0.05–0.14 K,79,70–79,33.0,10+,6.0,1.9220093686130308,1.861797656526738,-1.9220093686130308,-1.861797656526738,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823994,691946,George Klassen,LAA,TEX,CONFIRMED_LINEUP,True,9.0,1c99eaf5ba465937,2026-08-13 01:12:47.264190+00:00,2026-08-13 02:10:00+00:00,2026-08-13 05:17:52.283314+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,11,False,3.7783728122345694,3.858255496642796,0.07988268440822655,0.9291218023472538,UP,0.05–0.14 K,48,<60,3.0,3–5,5.0,1.2216271877654306,1.141744503357204,-1.2216271877654306,-1.141744503357204,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,824967,678022,Jack Perkins,ATH,TBR,CONFIRMED_LINEUP,True,9.0,d7ce4c676d2d2117,2026-08-12 17:05:16.908426+00:00,2026-08-12 19:05:00+00:00,2026-08-12 22:25:06.788938+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,4.873938545235811,4.615237274528287,-0.25870127070752424,-2.370686744755257,DOWN,0.15–0.29 K,65,60–69,14.0,10+,2.0,2.873938545235811,2.615237274528287,2.873938545235811,2.615237274528287,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823187,605288,Adrian Houser,SFG,HOU,CONFIRMED_LINEUP,True,9.0,1a0b2913c37a6630,2026-08-12 17:13:41.676192+00:00,2026-08-12 19:45:00+00:00,2026-08-12 22:25:06.823840+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,0,False,3.743919886268712,3.824028402427333,0.0801085161586208,0.8793277019273269,UP,0.05–0.14 K,65,60–69,14.0,10+,5.0,1.2560801137312878,1.175971597572667,-1.2560801137312878,-1.175971597572667,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,823187,687911,Bryan King,HOU,SFG,CONFIRMED_LINEUP,True,9.0,95c706bfe628f160,2026-08-12 22:25:10.413104+00:00,2026-08-12 19:45:00+00:00,2026-08-13 01:12:43.687219+00:00,POST_START_CAPTURE,RESOLVED_AFTER_START,False,0,False,,5.231113000659757,,,UNKNOWN,UNKNOWN,46,<60,1.0,0–2,1.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-12,822698,800600,Jackson Kent,WSH,CHC,CONFIRMED_LINEUP,True,9.0,e3b5f31109544289,2026-08-13 01:12:46.469093+00:00,2026-08-12 22:45:00+00:00,2026-08-13 02:58:27.988415+00:00,POST_START_CAPTURE,RESOLVED_AFTER_START,False,0,False,,4.987131452321712,,,UNKNOWN,UNKNOWN,46,<60,1.0,0–2,6.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,824238,800048,Parker Messick,CLE,DET,CONFIRMED_LINEUP,True,9.0,35d5c3067b2286b8,2026-08-13 14:06:44.076106+00:00,2026-08-13 17:10:00+00:00,2026-08-13 22:26:15.526191+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,5.64747025994898,5.693249422713524,0.04577916276454452,0.3653891245831602,UP,<0.05 K,78,70–79,23.0,10+,6.0,0.3525297400510201,0.3067505772864756,-0.3525297400510201,-0.3067505772864756,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,824238,672456,Keider Montero,DET,CLE,CONFIRMED_LINEUP,True,9.0,bcdcddaa9b639db6,2026-08-13 15:02:19.907250+00:00,2026-08-13 17:10:00+00:00,2026-08-13 22:26:15.575639+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,4.281416143994887,4.214743913149588,-0.06667223084529894,-0.5815549737409391,DOWN,0.05–0.14 K,72,70–79,19.0,10+,0.0,4.281416143994887,4.214743913149588,4.281416143994887,4.214743913149588,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823829,677952,Braxton Ashcraft,PIT,MIA,CONFIRMED_LINEUP,True,9.0,f4267f211a9f41d4,2026-08-13 14:06:44.929579+00:00,2026-08-13 17:10:00+00:00,2026-08-13 22:26:15.617389+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,5.198406733221772,5.249966977526226,0.05156024430445427,0.409766736250539,UP,0.05–0.14 K,78,70–79,23.0,10+,10.0,4.801593266778228,4.750033022473774,-4.801593266778228,-4.750033022473774,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823829,663969,Tyler Phillips,MIA,PIT,CONFIRMED_LINEUP,True,9.0,3dcf8a4bd0f38b35,2026-08-13 15:02:20.391363+00:00,2026-08-13 17:10:00+00:00,2026-08-13 22:26:15.659712+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,3.817930300702181,3.866392782415895,0.048462481713714034,0.565499649321012,UP,<0.05 K,64,60–69,13.0,10+,6.0,2.182069699297819,2.133607217584105,-2.182069699297819,-2.133607217584105,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823508,669302,Logan Gilbert,SEA,NYY,CONFIRMED_LINEUP,True,9.0,bef2a9f2f05ccdab,2026-08-13 15:47:26.959650+00:00,2026-08-13 17:35:00+00:00,2026-08-13 22:26:15.700782+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,6.057620705172798,5.999279409012194,-0.05834129616060402,-0.4560568893166206,DOWN,0.05–0.14 K,78,70–79,23.0,10+,7.0,0.9423792948272016,1.0007205909878056,-0.9423792948272016,-1.0007205909878056,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823508,608331,Max Fried,NYY,SEA,CONFIRMED_LINEUP,True,9.0,85a5a80667bb6cc0,2026-08-13 15:02:21.090026+00:00,2026-08-13 17:35:00+00:00,2026-08-13 22:26:15.742755+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,4.81362585163577,4.8420928252218784,0.0284669735861085,0.2659886142111709,UP,<0.05 K,65,60–69,14.0,10+,4.0,0.81362585163577,0.8420928252218784,0.81362585163577,0.8420928252218784,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,824561,671096,Andrew Abbott,CIN,CHW,CONFIRMED_LINEUP,True,9.0,7cd81f7ddfad8830,2026-08-13 15:02:21.469898+00:00,2026-08-13 18:10:00+00:00,2026-08-13 22:26:15.786407+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,4.981122212108563,4.790875567489774,-0.1902466446187887,-1.772729020218062,DOWN,0.15–0.29 K,79,70–79,24.0,10+,3.0,1.9811222121085628,1.790875567489774,1.9811222121085628,1.790875567489774,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,824561,663436,Davis Martin,CHW,CIN,CONFIRMED_LINEUP,True,9.0,0157c6ea472cdbef,2026-08-13 15:02:21.944132+00:00,2026-08-13 18:10:00+00:00,2026-08-13 22:26:15.832874+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,4.716470289105828,4.709475301098596,-0.006994988007232195,-0.0768204456613936,NEUTRAL,<0.05 K,78,70–79,23.0,10+,3.0,1.7164702891058283,1.7094753010985961,1.7164702891058283,1.7094753010985961,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822776,801139,Payton Tolle,BOS,TOR,CONFIRMED_LINEUP,True,9.0,d6a546f60c79c838,2026-08-13 15:47:27.589262+00:00,2026-08-13 19:07:00+00:00,2026-08-13 22:26:15.876541+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,5.252115433839874,5.411665879736916,0.15955044589704226,1.219813489724661,UP,0.15–0.29 K,72,70–79,19.0,10+,4.0,1.2521154338398741,1.4116658797369164,1.2521154338398741,1.4116658797369164,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822776,453286,Max Scherzer,TOR,BOS,ACTIVE_ROSTER,False,0.0,nan,,2026-08-13 19:07:00+00:00,2026-08-13 22:26:15.916614+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,4.002706076813793,,,UNKNOWN,UNKNOWN,70,70–79,26.0,10+,4.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822696,592332,Kevin Gausman,CHC,WSH,ACTIVE_ROSTER,False,0.0,nan,,2026-08-13 20:05:00+00:00,2026-08-14 01:37:13.195619+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.1805625411540674,,,UNKNOWN,UNKNOWN,70,70–79,24.0,10+,7.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822696,676917,Cade Cavalli,WSH,CHC,ACTIVE_ROSTER,False,0.0,nan,,2026-08-13 20:05:00+00:00,2026-08-14 01:37:13.240699+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.284261858257167,,,UNKNOWN,UNKNOWN,70,70–79,25.0,10+,10.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823669,605400,Aaron Nola,PHI,MIN,CONFIRMED_LINEUP,True,9.0,b83c29fcaf272a01,2026-08-13 22:26:18.552525+00:00,2026-08-13 23:30:00+00:00,2026-08-14 05:23:01.784104+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,4.886371109087962,5.058942410672682,0.17257130158471945,1.3741135345864066,UP,0.15–0.29 K,79,70–79,24.0,10+,9.0,4.113628890912038,3.9410575893273183,-4.113628890912038,-3.9410575893273183,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823669,671737,Taj Bradley,MIN,PHI,CONFIRMED_LINEUP,True,9.0,5bca64cfaa177767,2026-08-13 22:26:19.014915+00:00,2026-08-13 23:30:00+00:00,2026-08-14 05:23:01.869171+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,5.49593085591098,5.521771862741471,0.02584100683049151,0.1875278621565463,UP,<0.05 K,78,70–79,23.0,10+,3.0,2.49593085591098,2.5217718627414714,2.49593085591098,2.5217718627414714,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
